Estado,Ano,Mês,Unnamed: 0,Mortos,Pessoas,Acidente
RN,2018,January,1686584,12,293,113
RN,2018,July,3836284,3,228,104
RN,2018,June,4223433,13,280,123
RN,2018,March,3354365,12,326,136
RN,2018,May,3369203,7,274,121
RN,2018,November,5355124,9,255,106
RN,2018,October,4910397,5,211,101
RN,2018,September,5237176,14,261,114
RN,2019,April,2954132,2,269,117
RN,2019,August,5314487,15,341,136
RN,2019,December,7260969,9,314,139
RN,2019,February,2720229,6,310,127
RN,2019,January,1870693,12,277,117
RN,2019,July,4509102,6,300,129
RN,2019,June,3609956,5,224,104
RN,2019,March,2065686,4,255,105
RN,2019,May,2895966,9,228,103
RN,2019,November,5876012,4,285,118
RN,2019,October,5178970,5,283,109
RN,2019,September,5522807,13,312,133
RN,2020,April,1699807,6,190,94
RN,2020,August,4126214,8,233,110
RN,2020,December,7713836,10,299,129
RN,2020,February,1014563,3,248,116
RN,2020,January,494283,15,316,129
RN,2020,July,3215629,10,208,101
RN,2020,June,2285826,4,176,85
RN,2020,March,1144114,4,183,79
RN,2020,May,2251179,8,196,98
RN,2020,November,6477389,10,289,121
RN,2020,October,6817154,10,335,141
RN,2020,September,5668002,12,324,133
RN,2021,April,1120558,1,157,70
RN,2021,August,132656,0,28,12
RN,2021,December,342847,6,63,30
RN,2021,February,606212,2,148,66
RN,2021,January,476425,5,179,85
RN,2021,July,160864,4,23,12
RN,2021,June,273606,4,62,24
RN,2021,March,839453,5,128,66
RN,2021,May,2024169,7,220,96
RN,2021,November,69694,0,21,9
RN,2021,October,228334,0,40,17
RN,2021,September,216829,1,43,18
RO,2007,April,8917327,4,415,196
RO,2007,August,12767388,7,380,188
RO,2007,December,18440882,7,423,182
RO,2007,February,5199853,9,339,155
RO,2007,January,4666746,5,339,158
RO,2007,July,11328072,4,386,176
RO,2007,June,9323135,5,335,162
RO,2007,March,6031845,4,349,165
RO,2007,May,9788366,11,414,188
RO,2007,November,17751335,11,444,190
RO,2007,October,14191562,13,338,158
RO,2007,September,12758334,5,349,164
RO,2008,April,10352139,11,474,199
RO,2008,August,15793886,7,443,201
RO,2008,December,24210670,12,531,227
RO,2008,February,6559537,10,396,174
RO,2008,January,5699678,7,378,183
RO,2008,July,14232032,4,422,194
RO,2008,June,13221366,12,452,201
RO,2008,March,10057740,6,449,203
RO,2008,May,12464503,13,460,206
RO,2008,November,22027250,20,531,217
RO,2008,October,20601299,12,514,217
RO,2008,September,17975615,3,463,208
RO,2009,April,16461471,12,671,277
RO,2009,August,22423460,10,633,263
RO,2009,December,34431146,13,692,272
RO,2009,February,9132879,4,491,220
RO,2009,January,7791419,2,510,225
RO,2009,July,18676023,5,586,244
RO,2009,June,20124598,5,709,286
RO,2009,March,12907647,9,601,257
RO,2009,May,15413682,4,613,246
RO,2009,November,30209579,13,616,263
RO,2009,October,33184475,8,735,306
RO,2009,September,22578237,12,614,235
RO,2010,April,16958439,4,595,275
RO,2010,August,30103377,14,654,297
RO,2010,December,39170600,17,673,270
RO,2010,February,11506166,18,607,245
RO,2010,January,12497887,5,666,264
RO,2010,July,25274992,10,607,270
RO,2010,June,21888856,7,612,271
RO,2010,March,17536508,10,745,314
RO,2010,May,21162967,13,706,292
RO,2010,November,43661741,9,792,327
RO,2010,October,37056035,10,704,308
RO,2010,September,32479581,6,670,284
RO,2011,April,27394214,13,726,298
RO,2011,August,45803881,17,803,344
RO,2011,December,18155394,8,778,328
RO,2011,February,22810730,12,731,301
RO,2011,January,20687497,7,707,301
RO,2011,July,40419740,8,731,323
RO,2011,June,36258064,11,752,322
RO,2011,March,27640115,17,776,320
RO,2011,May,35764004,13,816,346
RO,2011,November,16464096,26,787,328
RO,2011,October,41535862,14,857,332
RO,2011,September,42770993,6,701,304
RO,2012,April,20317324,8,702,291
RO,2012,August,31231251,5,658,290
RO,2012,December,44697177,18,766,309
RO,2012,February,13031037,16,593,263
RO,2012,January,12977328,14,673,291
RO,2012,July,31775219,15,804,331
RO,2012,June,26585984,15,793,317
RO,2012,March,19095699,9,749,310
RO,2012,May,25167846,12,716,326
RO,2012,November,38574575,9,671,293
RO,2012,October,33154033,16,687,282
RO,2012,September,30460472,16,656,274
RO,2013,April,19300242,9,679,266
RO,2013,August,25993197,7,604,262
RO,2013,December,41450538,13,744,276
RO,2013,February,12581218,16,608,259
RO,2013,January,11496887,4,615,263
RO,2013,July,26754040,17,704,271
RO,2013,June,23219264,8,614,259
RO,2013,March,16247546,9,634,280
RO,2013,May,20508015,4,650,271
RO,2013,November,36327378,12,640,265
RO,2013,October,34495365,15,710,283
RO,2013,September,30656554,16,650,272
RO,2014,April,14649222,5,526,225
RO,2014,August,20366063,8,491,219
RO,2014,December,30171101,17,576,230
RO,2014,February,9970508,7,456,192
RO,2014,January,9256502,3,594,229
RO,2014,July,22230723,7,655,248
RO,2014,June,18140224,8,619,217
RO,2014,March,12334351,11,526,223
RO,2014,May,17823076,9,552,239
RO,2014,November,29869380,7,601,231
RO,2014,October,28581584,7,629,250
RO,2014,September,21683591,14,510,201
RO,2015,April,8702314,4,492,181
RO,2015,August,11963038,9,386,162
RO,2015,December,16587995,10,399,172
RO,2015,February,6581837,10,372,160
RO,2015,January,5949544,11,468,181
RO,2015,July,12147852,14,408,172
RO,2015,June,11872851,6,390,176
RO,2015,March,7483524,6,452,195
RO,2015,May,12539716,8,534,226
RO,2015,November,14936282,14,385,173
RO,2015,October,14059502,5,384,166
RO,2015,September,12245479,14,376,154
RO,2016,April,4488303,6,300,125
RO,2016,August,7263039,8,304,135
RO,2016,December,8779493,9,296,125
RO,2016,February,3793426,5,324,138
RO,2016,January,3026577,9,328,147
RO,2016,July,8360501,9,386,162
RO,2016,June,6929680,6,369,150
RO,2016,March,5019738,18,441,175
RO,2016,May,6727858,9,383,160
RO,2016,November,9076973,7,296,134
RO,2016,October,8981015,6,313,139
RO,2016,September,7549966,10,296,125
RO,2017,April,5279962,7,313,147
RO,2017,August,7356369,10,358,149
RO,2017,December,13142833,10,478,186
RO,2017,February,3399078,6,368,118
RO,2017,January,3215448,9,305,134
RO,2017,July,6263113,7,330,132
RO,2017,June,6667121,7,376,153
RO,2017,March,4609427,10,409,161
RO,2017,May,5702343,10,331,146
RO,2017,November,10504424,17,455,176
RO,2017,October,10484327,10,425,168
RO,2017,September,8889986,16,365,161
RO,2018,April,3610863,7,328,132
RO,2018,August,5158816,5,319,123
RO,2018,December,8605912,10,390,156
RO,2018,February,1988633,3,222,103
RO,2018,January,1934783,6,352,140
RO,2018,July,5140185,9,347,144
RO,2018,June,4801253,4,323,141
RO,2018,March,3297426,11,388,145
RO,2018,May,3592413,10,287,111
RO,2018,November,7615452,10,465,158
RO,2018,October,6227650,5,349,133
RO,2018,September,6704348,11,421,143
RO,2019,April,2861748,9,282,115
RO,2019,August,5851636,14,371,152
RO,2019,December,6578992,13,396,124
RO,2019,February,1664789,3,310,97
RO,2019,January,2106581,7,341,123
RO,2019,July,5449276,9,435,154
RO,2019,June,3973638,9,296,124
RO,2019,March,2557189,2,345,125
RO,2019,May,3606855,2,324,134
RO,2019,November,5398416,5,305,112
RO,2019,October,5675109,11,333,126
RO,2019,September,5912944,5,339,145
RO,2020,April,2031672,3,259,115
RO,2020,August,4945708,7,308,134
RO,2020,December,7223939,11,321,120
RO,2020,February,1015691,8,285,130
RO,2020,January,354590,3,303,119
RO,2020,July,4511137,11,341,144
RO,2020,June,2995744,4,270,113
RO,2020,March,1358037,4,238,100
RO,2020,May,3002790,5,286,136
RO,2020,November,6589635,11,267,121
RO,2020,October,6286278,7,291,130
RO,2020,September,5238131,8,285,124
RO,2021,April,1180193,6,165,67
RO,2021,August,192383,0,31,15
RO,2021,December,283907,0,41,19
RO,2021,February,858983,5,191,87
RO,2021,January,528474,5,246,95
RO,2021,July,273677,3,73,23
RO,2021,June,210171,2,46,18
RO,2021,March,840591,1,116,62
RO,2021,May,1978524,4,224,90
RO,2021,November,165229,2,33,15
RO,2021,October,240961,0,49,24
RO,2021,September,178301,0,46,18
RR,2007,April,1488874,3,71,35
RR,2007,August,2002029,2,99,26
RR,2007,December,4264670,7,106,41
RR,2007,February,1775238,4,116,42
RR,2007,January,1443327,5,120,48
RR,2007,July,3125432,11,133,49
RR,2007,June,2259347,3,115,41
RR,2007,March,1502698,3,112,45
RR,2007,May,1749774,1,90,36
RR,2007,November,2975497,8,83,33
RR,2007,October,2338414,3,67,29
RR,2007,September,2421828,1,86,33
RR,2008,April,1227665,3,63,27
RR,2008,August,1643360,8,75,21
RR,2008,December,2127744,3,46,21
RR,2008,February,1000268,2,56,22
RR,2008,January,526074,5,97,32
RR,2008,July,2676929,3,121,40
RR,2008,June,1705061,1,80,27
RR,2008,March,1402333,1,60,26
RR,2008,May,871508,1,41,16
RR,2008,November,2921148,0,77,27
RR,2008,October,2898555,0,72,30
RR,2008,September,2049073,6,56,24
RR,2009,April,1279730,4,41,20
RR,2009,August,1789328,1,62,24
RR,2009,December,2207899,3,94,18
RR,2009,February,738494,0,50,24
RR,2009,January,850992,0,62,25
RR,2009,July,2706583,1,79,33
RR,2009,June,1753770,2,45,21
RR,2009,March,1101142,3,112,24
RR,2009,May,1098984,0,33,16
RR,2009,November,3166564,0,60,27
RR,2009,October,3165427,3,68,33
RR,2009,September,2007936,2,87,22
RR,2010,April,998129,1,27,14
RR,2010,August,1547837,1,72,14
RR,2010,December,2863140,1,63,20
RR,2010,February,1030672,0,39,16
RR,2010,January,772775,2,46,21
RR,2010,July,2194583,1,71,23
RR,2010,June,2752113,3,70,27
RR,2010,March,1940692,3,64,28
RR,2010,May,944307,5,29,12
RR,2010,November,2962806,2,63,21
RR,2010,October,2227220,13,104,17
RR,2010,September,1547425,1,36,15
RR,2011,April,2044221,3,69,20
RR,2011,August,2405473,6,52,18
RR,2011,December,1133275,1,46,21
RR,2011,February,1741272,5,50,22
RR,2011,January,722231,3,42,11
RR,2011,July,3697139,2,62,28
RR,2011,June,2756424,3,104,26
RR,2011,March,2666016,4,66,28
RR,2011,May,2663789,2,62,26
RR,2011,November,1438199,3,61,23
RR,2011,October,1671812,2,64,28
RR,2011,September,3081216,1,59,23
RR,2012,April,1281736,2,45,17
RR,2012,August,2285370,2,49,18
RR,2012,December,2360923,2,46,19
RR,2012,February,1437024,6,68,25
RR,2012,January,838248,2,60,16
RR,2012,July,2113033,0,63,21
RR,2012,June,1940049,5,61,27
RR,2012,March,1817555,2,76,29
RR,2012,May,1387672,3,69,22
RR,2012,November,3140768,3,61,24
RR,2012,October,2594712,0,46,21
RR,2012,September,921647,1,17,8
RR,2013,April,1962367,5,64,26
RR,2013,August,3917530,0,81,37
RR,2013,December,5711665,8,106,37
RR,2013,February,966330,1,47,20
RR,2013,January,1977215,2,83,33
RR,2013,July,2126666,0,69,24
RR,2013,June,2942395,4,74,28
RR,2013,March,1428814,2,92,26
RR,2013,May,1902859,2,68,21
RR,2013,November,3489597,3,59,28
RR,2013,October,3188804,5,71,27
RR,2013,September,3877287,1,70,34
RR,2014,April,1937717,2,80,29
RR,2014,August,2833722,3,94,28
RR,2014,December,4810548,4,112,32
RR,2014,February,1319784,2,63,19
RR,2014,January,909319,6,76,28
RR,2014,July,1919567,2,55,25
RR,2014,June,1824177,2,65,25
RR,2014,March,901101,0,49,16
RR,2014,May,1807724,5,66,26
RR,2014,November,2833279,0,73,22
RR,2014,October,2600093,2,68,25
RR,2014,September,3771021,2,83,34
RR,2015,April,1132891,3,57,21
RR,2015,August,1472022,0,49,20
RR,2015,December,2172282,3,57,25
RR,2015,February,768262,3,56,24
RR,2015,January,706536,1,67,25
RR,2015,July,2178827,4,67,28
RR,2015,June,2193680,1,80,29
RR,2015,March,883455,1,70,27
RR,2015,May,2340628,6,91,37
RR,2015,November,2484078,2,70,27
RR,2015,October,3048418,4,102,37
RR,2015,September,1538976,3,52,19
RR,2016,April,1026872,2,60,25
RR,2016,August,1400227,0,71,27
RR,2016,December,1753097,0,56,24
RR,2016,February,738342,4,63,22
RR,2016,January,594396,1,89,33
RR,2016,July,941088,3,45,18
RR,2016,June,1017772,5,60,24
RR,2016,March,1002434,5,78,32
RR,2016,May,1167089,1,62,28
RR,2016,November,1888385,1,57,27
RR,2016,October,1649186,1,67,23
RR,2016,September,720388,1,35,13
RR,2017,April,969617,5,76,26
RR,2017,August,1351521,7,74,26
RR,2017,December,2008693,3,82,27
RR,2017,February,830236,4,54,22
RR,2017,January,467349,3,62,21
RR,2017,July,1400521,3,73,29
RR,2017,June,1110822,0,62,25
RR,2017,March,965396,2,49,24
RR,2017,May,832188,2,51,23
RR,2017,November,1192293,5,48,19
RR,2017,October,1236359,3,45,21
RR,2017,September,1295118,0,61,23
RR,2018,April,531126,1,49,19
RR,2018,August,554347,3,41,14
RR,2018,December,1152364,3,52,19
RR,2018,February,419061,1,61,21
RR,2018,January,359333,0,49,21
RR,2018,July,928093,0,63,25
RR,2018,June,332116,1,21,9
RR,2018,March,514444,3,43,20
RR,2018,May,518538,4,62,17
RR,2018,November,1229185,1,77,27
RR,2018,October,1030384,3,55,25
RR,2018,September,744077,2,43,19
RR,2019,April,586777,5,53,23
RR,2019,August,743035,3,38,18
RR,2019,December,1234130,2,57,21
RR,2019,February,204279,1,32,13
RR,2019,January,299454,4,62,18
RR,2019,July,552459,2,36,18
RR,2019,June,619119,4,57,21
RR,2019,March,317769,3,31,14
RR,2019,May,596726,2,73,23
RR,2019,November,1353534,7,67,26
RR,2019,October,896225,3,77,23
RR,2019,September,768190,2,57,19
RR,2020,April,268828,3,35,15
RR,2020,August,921004,0,67,25
RR,2020,December,1433921,1,68,24
RR,2020,February,141678,2,39,17
RR,2020,January,76329,5,51,18
RR,2020,July,675103,4,47,22
RR,2020,June,494868,2,42,19
RR,2020,March,284854,6,59,22
RR,2020,May,474386,0,42,22
RR,2020,November,1444118,1,64,27
RR,2020,October,869674,1,50,18
RR,2020,September,885419,2,47,21
RR,2021,April,339767,3,40,20
RR,2021,August,6308,0,3,1
RR,2021,December,30888,0,4,3
RR,2021,February,98913,1,20,11
RR,2021,January,83199,0,29,15
RR,2021,July,71420,1,11,6
RR,2021,June,60986,0,19,6
RR,2021,March,159538,1,34,13
RR,2021,May,494856,0,55,23
RR,2021,November,55817,0,14,4
RR,2021,October,21470,0,3,1
RR,2021,September,63801,0,8,3
RS,2007,April,39894166,27,1796,894
RS,2007,August,70463227,24,2012,997
RS,2007,December,109017733,30,2170,1066
RS,2007,February,27742900,22,1666,805
RS,2007,January,25795452,34,1761,859
RS,2007,July,58707417,43,1808,889
RS,2007,June,54521401,27,1837,933
RS,2007,March,32206828,34,1650,860
RS,2007,May,48743947,22,1934,984
RS,2007,November,80085227,27,1778,892
RS,2007,October,76932203,31,1812,895
RS,2007,September,74563397,32,1946,964
RS,2008,April,48924938,35,1997,984
RS,2008,August,70647254,29,1823,901
RS,2008,December,114014583,31,2308,1036
RS,2008,February,32821201,43,1867,863
RS,2008,January,23658783,34,1851,905
RS,2008,July,64672718,45,1891,899
RS,2008,June,58760877,31,1887,911
RS,2008,March,39044758,31,1925,931
RS,2008,May,58722478,32,2190,1002
RS,2008,November,97939480,26,2086,1005
RS,2008,October,86022265,28,1866,935
RS,2008,September,74787041,33,1806,882
RS,2009,April,52695373,26,1944,913
RS,2009,August,82506698,44,2003,961
RS,2009,December,144809360,33,2456,1168
RS,2009,February,37433247,34,1793,869
RS,2009,January,30303963,35,1878,860
RS,2009,July,78173549,26,2067,972
RS,2009,June,65193969,28,1839,912
RS,2009,March,50201716,23,2150,996
RS,2009,May,62268399,37,2077,1003
RS,2009,November,117177717,30,1978,1022
RS,2009,October,102758517,29,2139,1010
RS,2009,September,94984483,34,2118,1029
RS,2010,April,78472113,55,2635,1230
RS,2010,August,124528934,55,2629,1231
RS,2010,December,197271473,37,2930,1385
RS,2010,February,53406401,39,2315,1074
RS,2010,January,44788082,37,2574,1150
RS,2010,July,121243165,43,2907,1320
RS,2010,June,95653577,38,2440,1144
RS,2010,March,63077048,40,2452,1160
RS,2010,May,83336107,41,2426,1135
RS,2010,November,154803992,32,2637,1189
RS,2010,October,146853826,43,2574,1220
RS,2010,September,139945108,40,2717,1270
RS,2011,April,130614744,43,3154,1410
RS,2011,August,182984454,45,2812,1361
RS,2011,December,67626996,42,2474,1178
RS,2011,February,79419409,34,2341,1067
RS,2011,January,77840006,38,2657,1187
RS,2011,July,171207221,34,2858,1359
RS,2011,June,137713525,38,2581,1204
RS,2011,March,107976709,34,2670,1278
RS,2011,May,138701136,45,2776,1322
RS,2011,November,53725523,31,2449,1136
RS,2011,October,161440509,43,2601,1253
RS,2011,September,176398890,29,2564,1240
RS,2012,April,82551316,33,2618,1241
RS,2012,August,85345938,39,1976,882
RS,2012,December,194409258,45,2909,1348
RS,2012,February,52715997,42,2291,1060
RS,2012,January,51650882,30,2685,1191
RS,2012,July,122560485,33,2640,1266
RS,2012,June,108096654,40,2590,1243
RS,2012,March,64159170,44,2616,1182
RS,2012,May,92740617,46,2594,1220
RS,2012,November,142611242,37,2370,1101
RS,2012,October,144878383,36,2524,1184
RS,2012,September,134339673,32,2483,1191
RS,2013,April,85274268,43,2783,1288
RS,2013,August,144450486,41,2868,1376
RS,2013,December,192341243,52,2965,1330
RS,2013,February,58235628,36,2236,1047
RS,2013,January,48241115,27,2733,1217
RS,2013,July,128680827,39,2887,1322
RS,2013,June,107483906,36,2680,1241
RS,2013,March,72444466,45,2709,1242
RS,2013,May,96660172,42,2665,1277
RS,2013,November,171292809,38,2697,1266
RS,2013,October,154088040,40,2635,1243
RS,2013,September,157517691,50,2969,1365
RS,2014,April,84219388,47,2860,1334
RS,2014,August,113565833,49,2522,1175
RS,2014,December,139402592,34,2384,1103
RS,2014,February,54603006,39,2501,1190
RS,2014,January,45069841,55,2541,1195
RS,2014,July,106751366,34,2607,1234
RS,2014,June,95754576,40,2462,1180
RS,2014,March,64035186,41,2546,1226
RS,2014,May,94285553,43,2713,1307
RS,2014,November,129488203,39,2414,1129
RS,2014,October,135037257,36,2513,1195
RS,2014,September,120976409,50,2469,1164
RS,2015,April,45234332,27,1986,929
RS,2015,August,50999675,24,1608,713
RS,2015,December,74066326,42,1824,792
RS,2015,February,28061575,24,1808,817
RS,2015,January,20754428,42,1928,888
RS,2015,July,54804054,30,1686,800
RS,2015,June,47436653,42,1622,754
RS,2015,March,39834509,34,2103,1000
RS,2015,May,58445779,38,2338,1055
RS,2015,November,58458951,35,1579,702
RS,2015,October,61017727,25,1632,732
RS,2015,September,50830799,33,1419,687
RS,2016,April,22649099,28,1411,642
RS,2016,August,33689213,46,1338,621
RS,2016,December,51073530,29,1574,655
RS,2016,February,14994178,22,1430,608
RS,2016,January,12953521,41,1673,683
RS,2016,July,29413351,37,1381,612
RS,2016,June,25803413,21,1245,570
RS,2016,March,22152277,28,1702,746
RS,2016,May,25496778,27,1444,647
RS,2016,November,36255774,18,1223,545
RS,2016,October,39034634,26,1388,609
RS,2016,September,33081445,25,1268,576
RS,2017,April,17912055,32,1343,561
RS,2017,August,28878083,33,1301,564
RS,2017,December,40358941,40,1369,592
RS,2017,February,12412286,16,1240,515
RS,2017,January,11823279,43,1464,550
RS,2017,July,24479511,29,1199,529
RS,2017,June,21425312,36,1218,517
RS,2017,March,14874051,27,1284,547
RS,2017,May,18685467,40,1160,515
RS,2017,November,32900840,36,1144,515
RS,2017,October,28805653,28,1136,491
RS,2017,September,26412231,31,1130,489
RS,2018,April,9937463,27,975,379
RS,2018,August,14333749,23,874,359
RS,2018,December,20773609,29,971,390
RS,2018,February,6388129,22,855,364
RS,2018,January,5989480,34,1093,437
RS,2018,July,11929724,22,852,331
RS,2018,June,11868073,32,823,343
RS,2018,March,9256926,29,1022,417
RS,2018,May,10745389,25,855,336
RS,2018,November,19261862,24,889,386
RS,2018,October,16713151,26,867,360
RS,2018,September,14161349,21,809,343
RS,2019,April,9983957,26,962,402
RS,2019,August,15904118,31,972,417
RS,2019,December,22306349,19,1069,427
RS,2019,February,6167659,19,862,352
RS,2019,January,5376764,29,901,319
RS,2019,July,13713456,22,973,391
RS,2019,June,12398045,28,993,401
RS,2019,March,7494751,23,963,384
RS,2019,May,9909028,22,954,363
RS,2019,November,17473825,34,904,359
RS,2019,October,17632936,27,904,389
RS,2019,September,16341172,24,965,390
RS,2020,April,5152106,17,628,284
RS,2020,August,14310047,15,918,388
RS,2020,December,23879931,21,987,397
RS,2020,February,2927319,16,879,351
RS,2020,January,1022983,19,925,363
RS,2020,July,11818975,34,878,379
RS,2020,June,8670116,7,724,328
RS,2020,March,3919607,13,752,297
RS,2020,May,7122528,30,742,323
RS,2020,November,19736975,22,880,365
RS,2020,October,18963763,27,1036,394
RS,2020,September,12864546,15,715,306
RS,2021,April,4741538,26,686,291
RS,2021,August,819441,7,178,74
RS,2021,December,532934,3,107,46
RS,2021,February,2261655,14,550,240
RS,2021,January,1884216,26,748,320
RS,2021,July,711808,5,165,65
RS,2021,June,549237,4,127,54
RS,2021,March,3173932,13,566,253
RS,2021,May,6401271,28,707,307
RS,2021,November,390803,2,93,41
RS,2021,October,913900,1,167,68
RS,2021,September,660882,5,158,61
SC,2007,April,49864493,42,2390,1123
SC,2007,August,87997149,50,2615,1264
SC,2007,December,143128345,50,3083,1428
SC,2007,February,37801643,44,2385,1151
SC,2007,January,33640804,49,2610,1213
SC,2007,July,84240417,52,2742,1309
SC,2007,June,64301586,57,2248,1110
SC,2007,March,40799631,44,2323,1113
SC,2007,May,61413876,58,2446,1187
SC,2007,November,107614849,32,2496,1202
SC,2007,October,103018063,43,2585,1227
SC,2007,September,97590859,66,2682,1258
SC,2008,April,65923834,44,2685,1308
SC,2008,August,91742543,36,2423,1170
SC,2008,December,181316694,56,3393,1597
SC,2008,February,42887035,43,2501,1230
SC,2008,January,37969959,53,2682,1265
SC,2008,July,90515540,51,2670,1262
SC,2008,June,85986830,35,2716,1331
SC,2008,March,52673428,57,2698,1237
SC,2008,May,77008239,52,2743,1297
SC,2008,November,124592662,27,2579,1267
SC,2008,October,120167162,33,2657,1303
SC,2008,September,115674198,52,2862,1329
SC,2009,April,77504457,53,2900,1385
SC,2009,August,133542123,44,3226,1547
SC,2009,December,247498036,51,4246,1972
SC,2009,February,54728116,51,2973,1415
SC,2009,January,41688151,36,2952,1395
SC,2009,July,120463338,57,3101,1492
SC,2009,June,100110899,35,2808,1400
SC,2009,March,65179509,39,2941,1435
SC,2009,May,86453749,43,2828,1377
SC,2009,November,167874665,59,3183,1490
SC,2009,October,158686988,42,3157,1548
SC,2009,September,132876288,53,2929,1439
SC,2010,April,112559019,39,3508,1704
SC,2010,August,153534634,43,3205,1552
SC,2010,December,276669507,60,4286,1924
SC,2010,February,73773041,32,3248,1505
SC,2010,January,59806678,41,3445,1607
SC,2010,July,153613994,70,3569,1682
SC,2010,June,116972684,30,2917,1392
SC,2010,March,86083358,39,3254,1578
SC,2010,May,116982412,44,3294,1637
SC,2010,November,218194928,60,3545,1687
SC,2010,October,194655962,49,3258,1592
SC,2010,September,176164701,60,3216,1585
SC,2011,April,149971463,51,3646,1636
SC,2011,August,214428879,50,3273,1600
SC,2011,December,92934985,57,4077,1879
SC,2011,February,107632180,36,3046,1450
SC,2011,January,110405627,52,3569,1670
SC,2011,July,193201061,49,3246,1551
SC,2011,June,174938918,40,3216,1557
SC,2011,March,125759645,46,3105,1515
SC,2011,May,165881390,93,3334,1627
SC,2011,November,63952576,44,3174,1540
SC,2011,October,197983953,53,3453,1654
SC,2011,September,214445840,56,3224,1561
SC,2012,April,96598972,32,2942,1430
SC,2012,August,128924852,52,2672,1259
SC,2012,December,261025209,35,3819,1790
SC,2012,February,71147921,28,3113,1484
SC,2012,January,64148671,56,3438,1606
SC,2012,July,155447600,40,3472,1613
SC,2012,June,129233696,62,3161,1515
SC,2012,March,80616290,51,3082,1457
SC,2012,May,123395016,46,3364,1605
SC,2012,November,194595765,52,3240,1497
SC,2012,October,189737150,38,3209,1558
SC,2012,September,164688416,59,3149,1468
SC,2013,April,102988444,32,3170,1498
SC,2013,August,171395392,53,3519,1680
SC,2013,December,267030271,71,3945,1822
SC,2013,February,69027338,25,2886,1336
SC,2013,January,60353105,42,3323,1550
SC,2013,July,165414991,47,3664,1697
SC,2013,June,134127279,42,3264,1550
SC,2013,March,89457942,34,3384,1573
SC,2013,May,125500164,45,3443,1604
SC,2013,November,210123514,30,3235,1530
SC,2013,October,191841351,37,3272,1554
SC,2013,September,180628390,48,3225,1594
SC,2014,April,96583412,35,3425,1578
SC,2014,August,145180146,41,3214,1501
SC,2014,December,222965788,49,3569,1661
SC,2014,February,71753971,47,3053,1475
SC,2014,January,59919069,42,3655,1687
SC,2014,July,134332812,60,3119,1499
SC,2014,June,111698001,56,2905,1378
SC,2014,March,80175286,39,3146,1518
SC,2014,May,110077062,39,3139,1496
SC,2014,November,186249925,48,3216,1513
SC,2014,October,158407106,30,2894,1399
SC,2014,September,157637990,50,3184,1485
SC,2015,April,60633226,24,2591,1225
SC,2015,August,75314131,36,2281,1066
SC,2015,December,104036532,47,2565,1136
SC,2015,February,40165704,35,2644,1181
SC,2015,January,37119876,48,3112,1443
SC,2015,July,71445127,27,2269,1055
SC,2015,June,75836671,46,2489,1214
SC,2015,March,55355937,40,2852,1346
SC,2015,May,78097393,33,2936,1395
SC,2015,November,82347627,49,2083,991
SC,2015,October,77547034,32,2126,996
SC,2015,September,73628534,43,2132,985
SC,2016,April,33110913,39,1791,885
SC,2016,August,50890524,33,1907,908
SC,2016,December,74810271,40,2261,978
SC,2016,February,22533427,38,1861,868
SC,2016,January,18814686,33,2089,930
SC,2016,July,43973600,35,1921,849
SC,2016,June,37388486,45,1774,835
SC,2016,March,30453682,36,1933,922
SC,2016,May,36852247,55,1873,907
SC,2016,November,56396000,27,1778,828
SC,2016,October,54946049,39,1935,861
SC,2016,September,49098883,30,1859,833
SC,2017,April,30284617,34,2086,916
SC,2017,August,45464299,27,1899,897
SC,2017,December,76448182,30,2462,1075
SC,2017,February,21851891,39,1884,833
SC,2017,January,17436345,42,1927,860
SC,2017,July,40870583,33,1865,858
SC,2017,June,36990952,35,1808,854
SC,2017,March,23605824,26,1748,807
SC,2017,May,33037756,25,1844,893
SC,2017,November,55240132,31,1918,872
SC,2017,October,50774488,31,1864,847
SC,2017,September,52903707,28,2047,951
SC,2018,April,18912874,29,1610,707
SC,2018,August,25053746,25,1378,631
SC,2018,December,44290223,38,1920,818
SC,2018,February,14025335,36,1692,742
SC,2018,January,11215961,41,1739,771
SC,2018,July,25935126,43,1716,724
SC,2018,June,22063507,33,1589,687
SC,2018,March,16615180,40,1715,776
SC,2018,May,17670179,14,1256,570
SC,2018,November,33565368,35,1621,695
SC,2018,October,29821579,30,1527,689
SC,2018,September,28411646,22,1575,684
SC,2019,April,15082963,36,1575,663
SC,2019,August,25783955,22,1534,671
SC,2019,December,42278672,40,1974,805
SC,2019,February,10562525,26,1431,609
SC,2019,January,10775509,29,1638,701
SC,2019,July,24611278,41,1612,701
SC,2019,June,23407960,46,1736,732
SC,2019,March,14102331,39,1622,706
SC,2019,May,18583483,23,1468,674
SC,2019,November,36384864,28,1735,740
SC,2019,October,31413055,39,1654,706
SC,2019,September,29958427,34,1593,719
SC,2020,April,8239695,30,992,470
SC,2020,August,21222710,26,1331,578
SC,2020,December,38782524,43,1507,646
SC,2020,February,5595434,36,1544,684
SC,2020,January,1931182,21,1578,652
SC,2020,July,16069115,27,1099,513
SC,2020,June,16305223,36,1384,618
SC,2020,March,7462273,35,1253,568
SC,2020,May,12489888,27,1232,577
SC,2020,November,34142393,39,1437,630
SC,2020,October,32671175,31,1624,677
SC,2020,September,25737158,31,1359,607
SC,2021,April,7692710,12,1061,473
SC,2021,August,1321166,2,257,111
